country,company,bucket,filing_count
ALL,Intel Corporation,1995-12-01,18
ALL,Intel Corporation,1996-01-01,2
ALL,Intel Corporation,1996-03-01,1
ALL,Intel Corporation,1996-06-01,1
ALL,Intel Corporation,1996-07-01,1
ALL,Intel Corporation,1996-09-01,7
ALL,Intel Corporation,1996-10-01,1
ALL,Intel Corporation,1996-11-01,1
ALL,Intel Corporation,1996-12-01,1
ALL,Intel Corporation,1997-02-01,1
ALL,Intel Corporation,1997-03-01,1
ALL,Intel Corporation,1997-07-01,1
ALL,Intel Corporation,1997-08-01,1
ALL,Intel Corporation,1997-09-01,4
ALL,Intel Corporation,1997-10-01,2
ALL,Intel Corporation,1997-12-01,2
ALL,Intel Corporation,1998-02-01,1
ALL,Intel Corporation,1998-04-01,1
ALL,Intel Corporation,1998-06-01,36
ALL,Intel Corporation,1998-11-01,1
ALL,Intel Corporation,1998-12-01,6
ALL,Intel Corporation,1999-02-01,6
ALL,Intel Corporation,1999-03-01,1
ALL,Intel Corporation,1999-04-01,5
ALL,Intel Corporation,1999-05-01,27
ALL,Intel Corporation,1999-07-01,1
ALL,Intel Corporation,1999-09-01,1
ALL,Intel Corporation,1999-10-01,11
ALL,Intel Corporation,1999-12-01,2
ALL,Intel Corporation,2000-01-01,1
ALL,Intel Corporation,2000-02-01,14
ALL,Intel Corporation,2000-03-01,2
ALL,Intel Corporation,2000-04-01,4
ALL,Intel Corporation,2000-05-01,1
ALL,Intel Corporation,2000-06-01,14
ALL,Intel Corporation,2000-07-01,12
ALL,Intel Corporation,2000-08-01,7
ALL,Intel Corporation,2000-09-01,7
ALL,Intel Corporation,2000-11-01,2
ALL,Intel Corporation,2000-12-01,11
ALL,Intel Corporation,2001-01-01,1
ALL,Intel Corporation,2001-02-01,11
ALL,Intel Corporation,2001-03-01,4
ALL,Intel Corporation,2001-04-01,1
ALL,Intel Corporation,2001-05-01,2
ALL,Intel Corporation,2001-06-01,2
ALL,Intel Corporation,2001-07-01,1
ALL,Intel Corporation,2001-08-01,2
ALL,Intel Corporation,2001-09-01,30
ALL,Intel Corporation,2001-10-01,5
ALL,Intel Corporation,2001-11-01,5
ALL,Intel Corporation,2001-12-01,2
ALL,Intel Corporation,2002-01-01,2
ALL,Intel Corporation,2002-02-01,4
ALL,Intel Corporation,2002-03-01,6
ALL,Intel Corporation,2002-04-01,58
ALL,Intel Corporation,2002-05-01,14
ALL,Intel Corporation,2002-06-01,52
ALL,Intel Corporation,2002-07-01,2
ALL,Intel Corporation,2002-08-01,3
ALL,Intel Corporation,2002-09-01,6
ALL,Intel Corporation,2002-10-01,51
ALL,Intel Corporation,2002-11-01,2
ALL,Intel Corporation,2002-12-01,1
ALL,Intel Corporation,2003-01-01,1
ALL,Intel Corporation,2003-02-01,44
ALL,Intel Corporation,2003-03-01,2
ALL,Intel Corporation,2003-05-01,18
ALL,Intel Corporation,2003-06-01,7
ALL,Intel Corporation,2003-07-01,8
ALL,Intel Corporation,2003-08-01,2
ALL,Intel Corporation,2003-09-01,11
ALL,Intel Corporation,2003-10-01,10
ALL,Intel Corporation,2003-11-01,16
ALL,Intel Corporation,2003-12-01,29
ALL,Intel Corporation,2004-01-01,14
ALL,Intel Corporation,2004-02-01,20
ALL,Intel Corporation,2004-03-01,13
ALL,Intel Corporation,2004-04-01,4
ALL,Intel Corporation,2004-05-01,3
ALL,Intel Corporation,2004-06-01,2
ALL,Intel Corporation,2004-07-01,19
ALL,Intel Corporation,2004-08-01,118
ALL,Intel Corporation,2004-09-01,27
ALL,Intel Corporation,2004-10-01,1
ALL,Intel Corporation,2004-11-01,5
ALL,Intel Corporation,2004-12-01,51
ALL,Intel Corporation,2005-01-01,93
ALL,Intel Corporation,2005-02-01,4
ALL,Intel Corporation,2005-03-01,14
ALL,Intel Corporation,2005-04-01,4
ALL,Intel Corporation,2005-05-01,5
ALL,Intel Corporation,2005-06-01,24
ALL,Intel Corporation,2005-07-01,46
ALL,Intel Corporation,2005-08-01,16
ALL,Intel Corporation,2005-09-01,11
ALL,Intel Corporation,2005-10-01,6
ALL,Intel Corporation,2005-11-01,2
ALL,Intel Corporation,2005-12-01,12
ALL,Intel Corporation,2006-01-01,14
ALL,Intel Corporation,2006-02-01,39
ALL,Intel Corporation,2006-03-01,12
ALL,Intel Corporation,2006-04-01,34
ALL,Intel Corporation,2006-05-01,3
ALL,Intel Corporation,2006-06-01,7
ALL,Intel Corporation,2006-07-01,2
ALL,Intel Corporation,2006-08-01,12
ALL,Intel Corporation,2006-09-01,5
ALL,Intel Corporation,2006-10-01,7
ALL,Intel Corporation,2006-11-01,7
ALL,Intel Corporation,2006-12-01,25
ALL,Intel Corporation,2007-01-01,8
ALL,Intel Corporation,2007-02-01,5
ALL,Intel Corporation,2007-03-01,21
ALL,Intel Corporation,2007-04-01,9
ALL,Intel Corporation,2007-05-01,31
ALL,Intel Corporation,2007-06-01,5
ALL,Intel Corporation,2007-07-01,11
ALL,Intel Corporation,2007-08-01,32
ALL,Intel Corporation,2007-09-01,10
ALL,Intel Corporation,2007-10-01,19
ALL,Intel Corporation,2007-11-01,18
ALL,Intel Corporation,2007-12-01,15
ALL,Intel Corporation,2008-01-01,2
ALL,Intel Corporation,2008-02-01,8
ALL,Intel Corporation,2008-03-01,6
ALL,Intel Corporation,2008-04-01,11
ALL,Intel Corporation,2008-05-01,10
ALL,Intel Corporation,2008-06-01,5
ALL,Intel Corporation,2008-07-01,11
ALL,Intel Corporation,2008-08-01,5
ALL,Intel Corporation,2008-09-01,17
ALL,Intel Corporation,2008-10-01,5
ALL,Intel Corporation,2008-11-01,7
ALL,Intel Corporation,2008-12-01,11
ALL,Intel Corporation,2009-02-01,9
ALL,Intel Corporation,2009-03-01,9
ALL,Intel Corporation,2009-04-01,8
ALL,Intel Corporation,2009-05-01,2
ALL,Intel Corporation,2009-06-01,7
ALL,Intel Corporation,2009-07-01,14
ALL,Intel Corporation,2009-08-01,19
ALL,Intel Corporation,2009-09-01,18
ALL,Intel Corporation,2009-10-01,4
ALL,Intel Corporation,2009-11-01,6
ALL,Intel Corporation,2009-12-01,46
ALL,Intel Corporation,2010-01-01,43
ALL,Intel Corporation,2010-02-01,5
ALL,Intel Corporation,2010-03-01,2
ALL,Intel Corporation,2010-04-01,67
ALL,Intel Corporation,2010-05-01,7
ALL,Intel Corporation,2010-06-01,16
ALL,Intel Corporation,2010-07-01,89
ALL,Intel Corporation,2010-08-01,78
ALL,Intel Corporation,2010-09-01,30
ALL,Intel Corporation,2010-10-01,12
ALL,Intel Corporation,2010-11-01,12
ALL,Intel Corporation,2010-12-01,21
ALL,Intel Corporation,2011-01-01,3
ALL,Intel Corporation,2011-02-01,30
ALL,Intel Corporation,2011-03-01,42
ALL,Intel Corporation,2011-04-01,26
ALL,Intel Corporation,2011-05-01,11
ALL,Intel Corporation,2011-06-01,10
ALL,Intel Corporation,2011-07-01,10
ALL,Intel Corporation,2011-08-01,52
ALL,Intel Corporation,2011-09-01,106
ALL,Intel Corporation,2011-10-01,26
ALL,Intel Corporation,2011-11-01,38
ALL,Intel Corporation,2011-12-01,294
ALL,Intel Corporation,2012-01-01,12
ALL,Intel Corporation,2012-02-01,16
ALL,Intel Corporation,2012-03-01,159
ALL,Intel Corporation,2012-04-01,55
ALL,Intel Corporation,2012-05-01,41
ALL,Intel Corporation,2012-06-01,109
ALL,Intel Corporation,2012-07-01,19
ALL,Intel Corporation,2012-08-01,31
ALL,Intel Corporation,2012-09-01,70
ALL,Intel Corporation,2012-10-01,35
ALL,Intel Corporation,2012-11-01,59
ALL,Intel Corporation,2012-12-01,39
ALL,Intel Corporation,2013-01-01,151
ALL,Intel Corporation,2013-02-01,123
ALL,Intel Corporation,2013-03-01,103
ALL,Intel Corporation,2013-04-01,188
ALL,Intel Corporation,2013-05-01,232
ALL,Intel Corporation,2013-06-01,228
ALL,Intel Corporation,2013-07-01,75
ALL,Intel Corporation,2013-08-01,108
ALL,Intel Corporation,2013-09-01,249
ALL,Intel Corporation,2013-10-01,110
ALL,Intel Corporation,2013-11-01,24
ALL,Intel Corporation,2013-12-01,284
ALL,Intel Corporation,2014-01-01,45
ALL,Intel Corporation,2014-02-01,24
ALL,Intel Corporation,2014-03-01,153
ALL,Intel Corporation,2014-04-01,118
ALL,Intel Corporation,2014-05-01,37
ALL,Intel Corporation,2014-06-01,124
ALL,Intel Corporation,2014-07-01,89
ALL,Intel Corporation,2014-08-01,125
ALL,Intel Corporation,2014-09-01,155
ALL,Intel Corporation,2014-10-01,67
ALL,Intel Corporation,2014-11-01,51
ALL,Intel Corporation,2014-12-01,79
ALL,Intel Corporation,2015-01-01,126
ALL,Intel Corporation,2015-02-01,110
ALL,Intel Corporation,2015-03-01,125
ALL,Intel Corporation,2015-04-01,85
ALL,Intel Corporation,2015-05-01,52
ALL,Intel Corporation,2015-06-01,128
ALL,Intel Corporation,2015-07-01,59
ALL,Intel Corporation,2015-08-01,81
ALL,Intel Corporation,2015-09-01,64
ALL,Intel Corporation,2015-10-01,80
ALL,Intel Corporation,2015-11-01,71
ALL,Intel Corporation,2015-12-01,307
ALL,Intel Corporation,2016-01-01,36
ALL,Intel Corporation,2016-02-01,36
ALL,Intel Corporation,2016-03-01,85
ALL,Intel Corporation,2016-04-01,116
ALL,Intel Corporation,2016-05-01,74
ALL,Intel Corporation,2016-06-01,86
ALL,Intel Corporation,2016-07-01,83
ALL,Intel Corporation,2016-08-01,57
ALL,Intel Corporation,2016-09-01,79
ALL,Intel Corporation,2016-10-01,59
ALL,Intel Corporation,2016-11-01,37
ALL,Intel Corporation,2016-12-01,62
ALL,Intel Corporation,2017-01-01,35
ALL,Intel Corporation,2017-02-01,40
ALL,Intel Corporation,2017-03-01,33
ALL,Intel Corporation,2017-04-01,22
ALL,Intel Corporation,2017-05-01,27
ALL,Intel Corporation,2017-06-01,39
ALL,Intel Corporation,2017-07-01,12
ALL,Intel Corporation,2017-08-01,29
ALL,Intel Corporation,2017-09-01,21
ALL,Intel Corporation,2017-10-01,20
ALL,Intel Corporation,2017-11-01,32
ALL,Intel Corporation,2017-12-01,26
ALL,Intel Corporation,2018-01-01,29
ALL,Intel Corporation,2018-02-01,27
ALL,Intel Corporation,2018-03-01,22
ALL,Intel Corporation,2018-04-01,11
ALL,Intel Corporation,2018-05-01,12
ALL,Intel Corporation,2018-06-01,17
ALL,Intel Corporation,2018-07-01,20
ALL,Intel Corporation,2018-08-01,13
ALL,Intel Corporation,2018-09-01,10
ALL,Intel Corporation,2018-10-01,17
ALL,Intel Corporation,2018-11-01,6
ALL,Intel Corporation,2019-01-01,14
ALL,Intel Corporation,2019-02-01,13
ALL,Intel Corporation,2019-03-01,6
ALL,Intel Corporation,2019-05-01,7
ALL,Intel Corporation,2019-06-01,3
ALL,Intel Corporation,2019-07-01,4
ALL,Intel Corporation,2019-08-01,22
ALL,Intel Corporation,2019-09-01,25
ALL,Intel Corporation,2019-10-01,22
ALL,Intel Corporation,2019-11-01,10
ALL,Intel Corporation,2019-12-01,8
ALL,Intel Corporation,2020-01-01,7
ALL,Intel Corporation,2020-02-01,3
ALL,Intel Corporation,2020-03-01,11
ALL,Intel Corporation,2020-05-01,1
ALL,Intel Corporation,2020-08-01,2
ALL,Intel Corporation,2020-12-01,1
ALL,Intel Corporation,2022-01-01,1
ALL,"InterDigital CE Intermediate, SAS",2020-09-01,3
ALL,"InterDigital CE Intermediate, SAS",2022-02-01,1
ALL,"InterDigital Holdings, Inc.",1996-06-01,1
ALL,"InterDigital Holdings, Inc.",1997-06-01,14
ALL,"InterDigital Holdings, Inc.",1998-09-01,1
ALL,"InterDigital Holdings, Inc.",1999-09-01,10
ALL,"InterDigital Holdings, Inc.",1999-12-01,16
ALL,"InterDigital Holdings, Inc.",2000-02-01,1
ALL,"InterDigital Holdings, Inc.",2000-05-01,53
ALL,"InterDigital Holdings, Inc.",2000-06-01,1
ALL,"InterDigital Holdings, Inc.",2000-07-01,1
ALL,"InterDigital Holdings, Inc.",2000-08-01,29
ALL,"InterDigital Holdings, Inc.",2000-09-01,18
ALL,"InterDigital Holdings, Inc.",2000-11-01,1
ALL,"InterDigital Holdings, Inc.",2000-12-01,8
ALL,"InterDigital Holdings, Inc.",2001-01-01,1
ALL,"InterDigital Holdings, Inc.",2001-02-01,38
ALL,"InterDigital Holdings, Inc.",2001-03-01,1
ALL,"InterDigital Holdings, Inc.",2001-04-01,1
ALL,"InterDigital Holdings, Inc.",2001-05-01,1
ALL,"InterDigital Holdings, Inc.",2001-06-01,1
ALL,"InterDigital Holdings, Inc.",2001-07-01,37
ALL,"InterDigital Holdings, Inc.",2001-08-01,1
ALL,"InterDigital Holdings, Inc.",2001-11-01,15
ALL,"InterDigital Holdings, Inc.",2002-02-01,16
ALL,"InterDigital Holdings, Inc.",2002-03-01,3
ALL,"InterDigital Holdings, Inc.",2002-04-01,13
ALL,"InterDigital Holdings, Inc.",2002-05-01,42
ALL,"InterDigital Holdings, Inc.",2002-06-01,10
ALL,"InterDigital Holdings, Inc.",2002-07-01,9
ALL,"InterDigital Holdings, Inc.",2002-08-01,157
ALL,"InterDigital Holdings, Inc.",2002-09-01,30
ALL,"InterDigital Holdings, Inc.",2002-10-01,3
ALL,"InterDigital Holdings, Inc.",2002-11-01,18
ALL,"InterDigital Holdings, Inc.",2002-12-01,4
ALL,"InterDigital Holdings, Inc.",2003-01-01,49
ALL,"InterDigital Holdings, Inc.",2003-02-01,36
ALL,"InterDigital Holdings, Inc.",2003-03-01,20
ALL,"InterDigital Holdings, Inc.",2003-04-01,76
ALL,"InterDigital Holdings, Inc.",2003-05-01,30
ALL,"InterDigital Holdings, Inc.",2003-06-01,59
ALL,"InterDigital Holdings, Inc.",2003-07-01,60
ALL,"InterDigital Holdings, Inc.",2003-08-01,26
ALL,"InterDigital Holdings, Inc.",2003-09-01,24
ALL,"InterDigital Holdings, Inc.",2003-10-01,41
ALL,"InterDigital Holdings, Inc.",2003-11-01,21
ALL,"InterDigital Holdings, Inc.",2003-12-01,33
ALL,"InterDigital Holdings, Inc.",2004-01-01,3
ALL,"InterDigital Holdings, Inc.",2004-02-01,28
ALL,"InterDigital Holdings, Inc.",2004-03-01,26
ALL,"InterDigital Holdings, Inc.",2004-04-01,17
ALL,"InterDigital Holdings, Inc.",2004-05-01,4
ALL,"InterDigital Holdings, Inc.",2004-06-01,5
ALL,"InterDigital Holdings, Inc.",2004-07-01,36
ALL,"InterDigital Holdings, Inc.",2004-08-01,6
ALL,"InterDigital Holdings, Inc.",2004-09-01,7
ALL,"InterDigital Holdings, Inc.",2004-10-01,30
ALL,"InterDigital Holdings, Inc.",2004-11-01,160
ALL,"InterDigital Holdings, Inc.",2004-12-01,23
ALL,"InterDigital Holdings, Inc.",2005-01-01,6
ALL,"InterDigital Holdings, Inc.",2005-02-01,3
ALL,"InterDigital Holdings, Inc.",2005-03-01,85
ALL,"InterDigital Holdings, Inc.",2005-04-01,45
ALL,"InterDigital Holdings, Inc.",2005-05-01,52
ALL,"InterDigital Holdings, Inc.",2005-06-01,87
ALL,"InterDigital Holdings, Inc.",2005-07-01,10
ALL,"InterDigital Holdings, Inc.",2005-08-01,74
ALL,"InterDigital Holdings, Inc.",2005-09-01,21
ALL,"InterDigital Holdings, Inc.",2005-10-01,6
ALL,"InterDigital Holdings, Inc.",2005-11-01,34
ALL,"InterDigital Holdings, Inc.",2005-12-01,35
ALL,"InterDigital Holdings, Inc.",2006-01-01,8
ALL,"InterDigital Holdings, Inc.",2006-02-01,5
ALL,"InterDigital Holdings, Inc.",2006-03-01,10
ALL,"InterDigital Holdings, Inc.",2006-04-01,25
ALL,"InterDigital Holdings, Inc.",2006-05-01,20
ALL,"InterDigital Holdings, Inc.",2006-06-01,10
ALL,"InterDigital Holdings, Inc.",2006-07-01,26
ALL,"InterDigital Holdings, Inc.",2006-08-01,70
ALL,"InterDigital Holdings, Inc.",2006-09-01,6
ALL,"InterDigital Holdings, Inc.",2006-10-01,36
ALL,"InterDigital Holdings, Inc.",2006-11-01,29
ALL,"InterDigital Holdings, Inc.",2006-12-01,8
ALL,"InterDigital Holdings, Inc.",2007-01-01,169
ALL,"InterDigital Holdings, Inc.",2007-02-01,74
ALL,"InterDigital Holdings, Inc.",2007-03-01,49
ALL,"InterDigital Holdings, Inc.",2007-04-01,13
ALL,"InterDigital Holdings, Inc.",2007-05-01,58
ALL,"InterDigital Holdings, Inc.",2007-06-01,49
ALL,"InterDigital Holdings, Inc.",2007-07-01,6
ALL,"InterDigital Holdings, Inc.",2007-08-01,117
ALL,"InterDigital Holdings, Inc.",2007-09-01,13
ALL,"InterDigital Holdings, Inc.",2007-10-01,145
ALL,"InterDigital Holdings, Inc.",2007-11-01,5
ALL,"InterDigital Holdings, Inc.",2007-12-01,42
ALL,"InterDigital Holdings, Inc.",2008-01-01,66
ALL,"InterDigital Holdings, Inc.",2008-02-01,163
ALL,"InterDigital Holdings, Inc.",2008-03-01,186
ALL,"InterDigital Holdings, Inc.",2008-04-01,230
ALL,"InterDigital Holdings, Inc.",2008-05-01,6
ALL,"InterDigital Holdings, Inc.",2008-06-01,73
ALL,"InterDigital Holdings, Inc.",2008-07-01,29
ALL,"InterDigital Holdings, Inc.",2008-08-01,55
ALL,"InterDigital Holdings, Inc.",2008-09-01,110
ALL,"InterDigital Holdings, Inc.",2008-10-01,87
ALL,"InterDigital Holdings, Inc.",2008-11-01,32
ALL,"InterDigital Holdings, Inc.",2008-12-01,123
ALL,"InterDigital Holdings, Inc.",2009-01-01,60
ALL,"InterDigital Holdings, Inc.",2009-02-01,24
ALL,"InterDigital Holdings, Inc.",2009-03-01,142
ALL,"InterDigital Holdings, Inc.",2009-04-01,19
ALL,"InterDigital Holdings, Inc.",2009-05-01,24
ALL,"InterDigital Holdings, Inc.",2009-06-01,65
ALL,"InterDigital Holdings, Inc.",2009-07-01,56
ALL,"InterDigital Holdings, Inc.",2009-08-01,27
ALL,"InterDigital Holdings, Inc.",2009-09-01,47
ALL,"InterDigital Holdings, Inc.",2009-10-01,109
ALL,"InterDigital Holdings, Inc.",2009-11-01,30
ALL,"InterDigital Holdings, Inc.",2009-12-01,30
ALL,"InterDigital Holdings, Inc.",2010-01-01,36
ALL,"InterDigital Holdings, Inc.",2010-02-01,23
ALL,"InterDigital Holdings, Inc.",2010-03-01,112
ALL,"InterDigital Holdings, Inc.",2010-04-01,89
ALL,"InterDigital Holdings, Inc.",2010-05-01,11
ALL,"InterDigital Holdings, Inc.",2010-06-01,79
ALL,"InterDigital Holdings, Inc.",2010-07-01,9
ALL,"InterDigital Holdings, Inc.",2010-08-01,69
ALL,"InterDigital Holdings, Inc.",2010-09-01,19
ALL,"InterDigital Holdings, Inc.",2010-10-01,79
ALL,"InterDigital Holdings, Inc.",2010-11-01,34
ALL,"InterDigital Holdings, Inc.",2010-12-01,26
ALL,"InterDigital Holdings, Inc.",2011-01-01,107
ALL,"InterDigital Holdings, Inc.",2011-02-01,65
ALL,"InterDigital Holdings, Inc.",2011-03-01,62
ALL,"InterDigital Holdings, Inc.",2011-04-01,59
ALL,"InterDigital Holdings, Inc.",2011-05-01,28
ALL,"InterDigital Holdings, Inc.",2011-06-01,50
ALL,"InterDigital Holdings, Inc.",2011-07-01,19
ALL,"InterDigital Holdings, Inc.",2011-08-01,20
ALL,"InterDigital Holdings, Inc.",2011-09-01,33
ALL,"InterDigital Holdings, Inc.",2011-10-01,23
ALL,"InterDigital Holdings, Inc.",2011-11-01,46
ALL,"InterDigital Holdings, Inc.",2011-12-01,33
ALL,"InterDigital Holdings, Inc.",2012-01-01,40
ALL,"InterDigital Holdings, Inc.",2012-02-01,75
ALL,"InterDigital Holdings, Inc.",2012-03-01,55
ALL,"InterDigital Holdings, Inc.",2012-04-01,19
ALL,"InterDigital Holdings, Inc.",2012-05-01,34
ALL,"InterDigital Holdings, Inc.",2012-06-01,27
ALL,"InterDigital Holdings, Inc.",2012-07-01,28
ALL,"InterDigital Holdings, Inc.",2012-08-01,71
ALL,"InterDigital Holdings, Inc.",2012-09-01,70
ALL,"InterDigital Holdings, Inc.",2012-10-01,24
ALL,"InterDigital Holdings, Inc.",2012-11-01,13
ALL,"InterDigital Holdings, Inc.",2012-12-01,39
ALL,"InterDigital Holdings, Inc.",2013-01-01,53
ALL,"InterDigital Holdings, Inc.",2013-02-01,43
ALL,"InterDigital Holdings, Inc.",2013-03-01,33
ALL,"InterDigital Holdings, Inc.",2013-04-01,33
ALL,"InterDigital Holdings, Inc.",2013-05-01,41
ALL,"InterDigital Holdings, Inc.",2013-06-01,30
ALL,"InterDigital Holdings, Inc.",2013-07-01,30
ALL,"InterDigital Holdings, Inc.",2013-08-01,59
ALL,"InterDigital Holdings, Inc.",2013-09-01,44
ALL,"InterDigital Holdings, Inc.",2013-10-01,27
ALL,"InterDigital Holdings, Inc.",2013-11-01,27
ALL,"InterDigital Holdings, Inc.",2013-12-01,23
ALL,"InterDigital Holdings, Inc.",2014-01-01,55
ALL,"InterDigital Holdings, Inc.",2014-02-01,35
ALL,"InterDigital Holdings, Inc.",2014-03-01,25
ALL,"InterDigital Holdings, Inc.",2014-04-01,33
ALL,"InterDigital Holdings, Inc.",2014-05-01,48
ALL,"InterDigital Holdings, Inc.",2014-06-01,18
ALL,"InterDigital Holdings, Inc.",2014-07-01,41
ALL,"InterDigital Holdings, Inc.",2014-08-01,45
ALL,"InterDigital Holdings, Inc.",2014-09-01,32
ALL,"InterDigital Holdings, Inc.",2014-10-01,31
ALL,"InterDigital Holdings, Inc.",2014-11-01,21
ALL,"InterDigital Holdings, Inc.",2014-12-01,16
ALL,"InterDigital Holdings, Inc.",2015-01-01,45
ALL,"InterDigital Holdings, Inc.",2015-02-01,26
ALL,"InterDigital Holdings, Inc.",2015-03-01,76
ALL,"InterDigital Holdings, Inc.",2015-04-01,24
ALL,"InterDigital Holdings, Inc.",2015-05-01,36
ALL,"InterDigital Holdings, Inc.",2015-06-01,47
ALL,"InterDigital Holdings, Inc.",2015-07-01,39
ALL,"InterDigital Holdings, Inc.",2015-08-01,59
ALL,"InterDigital Holdings, Inc.",2015-09-01,36
ALL,"InterDigital Holdings, Inc.",2015-10-01,48
ALL,"InterDigital Holdings, Inc.",2015-11-01,26
ALL,"InterDigital Holdings, Inc.",2015-12-01,31
ALL,"InterDigital Holdings, Inc.",2016-01-01,30
ALL,"InterDigital Holdings, Inc.",2016-02-01,18
ALL,"InterDigital Holdings, Inc.",2016-03-01,15
ALL,"InterDigital Holdings, Inc.",2016-04-01,55
ALL,"InterDigital Holdings, Inc.",2016-05-01,19
ALL,"InterDigital Holdings, Inc.",2016-06-01,25
ALL,"InterDigital Holdings, Inc.",2016-07-01,29
ALL,"InterDigital Holdings, Inc.",2016-08-01,45
ALL,"InterDigital Holdings, Inc.",2016-09-01,26
ALL,"InterDigital Holdings, Inc.",2016-10-01,18
ALL,"InterDigital Holdings, Inc.",2016-11-01,44
ALL,"InterDigital Holdings, Inc.",2016-12-01,28
ALL,"InterDigital Holdings, Inc.",2017-01-01,21
ALL,"InterDigital Holdings, Inc.",2017-02-01,20
ALL,"InterDigital Holdings, Inc.",2017-03-01,80
ALL,"InterDigital Holdings, Inc.",2017-04-01,52
ALL,"InterDigital Holdings, Inc.",2017-05-01,45
ALL,"InterDigital Holdings, Inc.",2017-06-01,52
ALL,"InterDigital Holdings, Inc.",2017-07-01,18
ALL,"InterDigital Holdings, Inc.",2017-08-01,90
ALL,"InterDigital Holdings, Inc.",2017-09-01,34
